lakeid,year4,gearid,spname,effort,total_caught
WI,1997,FYKNET,BLUNTNOSEMINNOW,6,24
WI,1997,FYKNET,LARGEMOUTHBASS,6,1
WI,1997,FYKNET,UNIDSUNFISH,6,1
WI,1997,FYKNET,WHITECRAPPIE,6,2
WI,1997,FYKNET,YELLOWPERCH,6,5
WI,1997,TRAMML,BLUEGILL,2,6
WI,1997,TRAMML,COMMONCARP,2,4
WI,1997,TRAMML,GOLDENSHINER,2,7
WI,1997,TRAMML,LARGEMOUTHBASS,2,2
WI,1997,TRAMML,MUSKYPIKEHYBRID,2,2
WI,1997,TRAMML,WHITECRAPPIE,2,1
WI,1997,TRAMML,YELLOWPERCH,2,1
WI,1997,VGN019,BLACKCRAPPIE,2,2
WI,1997,VGN019,LARGEMOUTHBASS,2,1
WI,1997,VGN019,WHITECRAPPIE,2,4
WI,1997,VGN019,YELLOWPERCH,2,16
WI,1997,VGN025,BLACKCRAPPIE,2,1
WI,1997,VGN025,BLUEGILL,2,1
WI,1997,VGN025,GOLDENSHINER,2,88
WI,1997,VGN025,WHITECRAPPIE,2,8
WI,1997,VGN025,YELLOWPERCH,2,3
WI,1997,VGN032,GOLDENSHINER,2,16
WI,1997,VGN038,GOLDENSHINER,2,4
WI,1997,VGN038,YELLOWPERCH,2,1
WI,1997,VGN051,GOLDENSHINER,2,2
WI,1997,VGN064,BLACKCRAPPIE,2,1
WI,1998,BSEINE,BLACKCRAPPIE,12,49
WI,1998,BSEINE,BLUEGILL,12,2275
WI,1998,BSEINE,BLUNTNOSEMINNOW,12,813
WI,1998,BSEINE,BROOKSILVERSIDE,12,3016
WI,1998,BSEINE,GOLDENSHINER,12,80
WI,1998,BSEINE,LARGEMOUTHBASS,12,14
WI,1998,BSEINE,MUSKELLUNGE,12,1
WI,1998,BSEINE,PUMPKINSEED,12,26
WI,1998,BSEINE,WALLEYE,12,2
WI,1998,BSEINE,WHITECRAPPIE,12,18
WI,1998,BSEINE,WHITESUCKER,12,1
WI,1998,BSEINE,YELLOWBULLHEAD,12,6
WI,1998,BSEINE,YELLOWPERCH,12,53
WI,1998,ELFISH,BLACKCRAPPIE,3,13
WI,1998,ELFISH,BLUEGILL,3,215
WI,1998,ELFISH,BLUNTNOSEMINNOW,3,7
WI,1998,ELFISH,BROOKSILVERSIDE,3,109
WI,1998,ELFISH,GOLDENSHINER,3,14
WI,1998,ELFISH,LARGEMOUTHBASS,3,97
WI,1998,ELFISH,PUMPKINSEED,3,19
WI,1998,ELFISH,WALLEYE,3,1
WI,1998,ELFISH,WHITECRAPPIE,3,4
WI,1998,ELFISH,YELLOWBULLHEAD,3,2
WI,1998,ELFISH,YELLOWPERCH,3,125
WI,1998,FYKNET,BLACKCRAPPIE,6,7
WI,1998,FYKNET,BLUEGILL,6,147
WI,1998,FYKNET,BLUNTNOSEMINNOW,6,94
WI,1998,FYKNET,GOLDENSHINER,6,6
WI,1998,FYKNET,YELLOWPERCH,6,7
WI,1998,TRAMML,BLACKCRAPPIE,2,13
WI,1998,TRAMML,BLUEGILL,2,3
WI,1998,TRAMML,COMMONCARP,2,4
WI,1998,TRAMML,GOLDENSHINER,2,2
WI,1998,TRAMML,LARGEMOUTHBASS,2,2
WI,1998,TRAMML,MUSKELLUNGE,2,1
WI,1998,TRAMML,YELLOWBULLHEAD,2,1
WI,1998,TRAMML,YELLOWPERCH,2,5
WI,1998,VGN019,BLACKCRAPPIE,2,49
WI,1998,VGN019,BLUEGILL,2,1
WI,1998,VGN019,GOLDENSHINER,2,3
WI,1998,VGN019,YELLOWPERCH,2,62
WI,1998,VGN025,BLACKCRAPPIE,2,24
WI,1998,VGN025,BLUEGILL,2,3
WI,1998,VGN025,GOLDENSHINER,2,81
WI,1998,VGN025,YELLOWPERCH,2,9
WI,1998,VGN032,BLUEGILL,2,4
WI,1998,VGN032,GOLDENSHINER,2,106
WI,1998,VGN032,YELLOWPERCH,2,18
WI,1998,VGN038,BLUEGILL,2,4
WI,1998,VGN038,GOLDENSHINER,2,73
WI,1998,VGN038,YELLOWPERCH,2,2
WI,1998,VGN051,BLACKCRAPPIE,2,2
WI,1998,VGN051,LARGEMOUTHBASS,2,1
WI,1998,VGN051,YELLOWPERCH,2,2
WI,1999,BSEINE,BLACKCRAPPIE,12,2
WI,1999,BSEINE,BLUEGILL,12,1767
WI,1999,BSEINE,BLUNTNOSEMINNOW,12,593
WI,1999,BSEINE,BROOKSILVERSIDE,12,1467
WI,1999,BSEINE,GOLDENSHINER,12,6
WI,1999,BSEINE,GREENSUNFISH,12,1
WI,1999,BSEINE,LARGEMOUTHBASS,12,8
WI,1999,BSEINE,MUSKYPIKEHYBRID,12,2
WI,1999,BSEINE,PUMPKINSEED,12,4
WI,1999,BSEINE,WHITECRAPPIE,12,32
WI,1999,BSEINE,YELLOWPERCH,12,13
WI,1999,CRAYTR,BLUEGILL,17,35
WI,1999,CRAYTR,BLUNTNOSEMINNOW,17,7
WI,1999,CRAYTR,YELLOWPERCH,17,1
WI,1999,ELFISH,BLACKCRAPPIE,3,7
WI,1999,ELFISH,BLUEGILL,3,433
WI,1999,ELFISH,BLUNTNOSEMINNOW,3,26
WI,1999,ELFISH,BROOKSILVERSIDE,3,91
WI,1999,ELFISH,COMMONCARP,3,4
WI,1999,ELFISH,GOLDENSHINER,3,26
WI,1999,ELFISH,GREENSUNFISH,3,4
WI,1999,ELFISH,LARGEMOUTHBASS,3,122
WI,1999,ELFISH,MUSKELLUNGE,3,1
WI,1999,ELFISH,PUMPKINSEED,3,32
WI,1999,ELFISH,WALLEYE,3,1
WI,1999,ELFISH,WHITECRAPPIE,3,10
WI,1999,ELFISH,WHITESUCKER,3,1
WI,1999,ELFISH,YELLOWBULLHEAD,3,5
WI,1999,ELFISH,YELLOWPERCH,3,66
WI,1999,FYKNET,BLACKCRAPPIE,6,3
WI,1999,FYKNET,BLUEGILL,6,324
WI,1999,FYKNET,BLUNTNOSEMINNOW,6,8
WI,1999,FYKNET,PUMPKINSEED,6,1
WI,1999,FYKNET,WHITECRAPPIE,6,1
WI,1999,FYKNET,YELLOWPERCH,6,1
WI,1999,TRAMML,BLACKCRAPPIE,2,10
WI,1999,TRAMML,BLUEGILL,2,5
WI,1999,TRAMML,COMMONCARP,2,3
WI,1999,TRAMML,GOLDENSHINER,2,1
WI,1999,TRAMML,LARGEMOUTHBASS,2,1
WI,1999,TRAMML,MUSKELLUNGE,2,1
WI,1999,TRAMML,PUMPKINSEED,2,4
WI,1999,TRAMML,WALLEYE,2,1
WI,1999,TRAMML,WHITECRAPPIE,2,4
WI,1999,VGN019,BLACKCRAPPIE,2,3
WI,1999,VGN019,BLUEGILL,2,1
WI,1999,VGN019,WHITECRAPPIE,2,40
WI,1999,VGN025,BLUEGILL,2,2
WI,1999,VGN025,GOLDENSHINER,2,6
WI,1999,VGN025,WHITECRAPPIE,2,49
WI,1999,VGN025,YELLOWPERCH,2,6
WI,1999,VGN032,BLUEGILL,2,1
WI,1999,VGN032,GOLDENSHINER,2,47
WI,1999,VGN032,WALLEYE,2,1
WI,1999,VGN032,WHITECRAPPIE,2,1
WI,1999,VGN032,YELLOWPERCH,2,11
WI,1999,VGN038,BLACKCRAPPIE,2,1
WI,1999,VGN038,GOLDENSHINER,2,16
WI,1999,VGN038,YELLOWPERCH,2,2
WI,1999,VGN051,BLUEGILL,2,2
WI,1999,VGN051,GOLDENSHINER,2,1
WI,1999,VGN051,WALLEYE,2,1
WI,1999,VGN051,WHITECRAPPIE,2,1
WI,2000,BSEINE,BLACKBULLHEAD,12,1
WI,2000,BSEINE,BLACKCRAPPIE,12,3
WI,2000,BSEINE,BLUEGILL,12,295
WI,2000,BSEINE,BLUNTNOSEMINNOW,12,842
WI,2000,BSEINE,BROOKSILVERSIDE,12,151
WI,2000,BSEINE,GOLDENSHINER,12,15
WI,2000,BSEINE,GREENSUNFISH,12,86
WI,2000,BSEINE,LARGEMOUTHBASS,12,12
WI,2000,BSEINE,PUMPKINSEED,12,7
WI,2000,BSEINE,WHITECRAPPIE,12,22
WI,2000,BSEINE,YELLOWPERCH,12,13
WI,2000,CRAYTR,BLUEGILL,18,10
WI,2000,ELFISH,BLUEGILL,3,173
WI,2000,ELFISH,BLUNTNOSEMINNOW,3,5
WI,2000,ELFISH,COMMONCARP,3,1
WI,2000,ELFISH,FRESHWATERDRUM,3,1
WI,2000,ELFISH,GOLDENSHINER,3,8
WI,2000,ELFISH,GREENSUNFISH,3,6
WI,2000,ELFISH,LARGEMOUTHBASS,3,78
WI,2000,ELFISH,PUMPKINSEED,3,22
WI,2000,ELFISH,WHITECRAPPIE,3,4
WI,2000,ELFISH,YELLOWBULLHEAD,3,2
WI,2000,ELFISH,YELLOWPERCH,3,28
WI,2000,FYKNET,BLACKCRAPPIE,6,1
WI,2000,FYKNET,BLUEGILL,6,17
WI,2000,FYKNET,BLUNTNOSEMINNOW,6,4
WI,2000,FYKNET,YELLOWPERCH,6,1
WI,2000,TRAMML,BGPUMPHYBRID,2,1
WI,2000,TRAMML,BLACKCRAPPIE,2,2
WI,2000,TRAMML,BLUEGILL,2,7
WI,2000,TRAMML,COMMONCARP,2,5
WI,2000,TRAMML,GOLDENSHINER,2,1
WI,2000,TRAMML,MUSKYPIKEHYBRID,2,1
WI,2000,TRAMML,WALLEYE,2,2
WI,2000,TRAMML,WHITECRAPPIE,2,1
WI,2000,VGN019,WHITECRAPPIE,2,22
WI,2000,VGN025,BLUEGILL,2,2
WI,2000,VGN025,GOLDENSHINER,2,1
WI,2000,VGN025,YELLOWPERCH,2,1
WI,2000,VGN032,BLUEGILL,2,4
WI,2000,VGN032,GOLDENSHINER,2,10
WI,2000,VGN032,YELLOWPERCH,2,7
WI,2000,VGN038,GOLDENSHINER,2,12
WI,2000,VGN038,LARGEMOUTHBASS,2,1
WI,2000,VGN038,WHITECRAPPIE,2,1
WI,2000,VGN038,YELLOWPERCH,2,1
WI,2000,VGN051,BLUEGILL,2,1
WI,2000,VGN051,GOLDENSHINER,2,1
WI,2000,VGN051,LONGNOSEGAR,2,1
WI,2000,VGN051,WHITECRAPPIE,2,6
WI,2000,VGN064,BLACKCRAPPIE,2,2
WI,2000,VGN064,WHITECRAPPIE,2,3
WI,2000,VGN089,WALLEYE,2,1
WI,2001,BSEINE,BLACKBULLHEAD,11,1
WI,2001,BSEINE,BLACKCRAPPIE,11,6
WI,2001,BSEINE,BLUEGILL,11,4198
WI,2001,BSEINE,BLUNTNOSEMINNOW,11,341
WI,2001,BSEINE,BROOKSILVERSIDE,11,1507
WI,2001,BSEINE,GOLDENSHINER,11,496
WI,2001,BSEINE,LARGEMOUTHBASS,11,14
WI,2001,BSEINE,LARVALFISH,11,50
WI,2001,BSEINE,MUSKYPIKEHYBRID,11,1
WI,2001,BSEINE,PUMPKINSEED,11,4
WI,2001,BSEINE,WHITECRAPPIE,11,28
WI,2001,BSEINE,YELLOWBULLHEAD,11,2
WI,2001,BSEINE,YELLOWPERCH,11,27
WI,2001,CRAYTR,BLUEGILL,16,113
WI,2001,CRAYTR,YELLOWPERCH,16,15
WI,2001,ELFISH,BLACKCRAPPIE,3,16
WI,2001,ELFISH,BLUEGILL,3,325
WI,2001,ELFISH,BLUNTNOSEMINNOW,3,11
WI,2001,ELFISH,BROOKSILVERSIDE,3,221
WI,2001,ELFISH,COMMONCARP,3,4
WI,2001,ELFISH,FRESHWATERDRUM,3,1
WI,2001,ELFISH,GOLDENSHINER,3,9
WI,2001,ELFISH,GREENPUMPHYBRID,3,10
WI,2001,ELFISH,GREENSUNFISH,3,2
WI,2001,ELFISH,LARGEMOUTHBASS,3,64
WI,2001,ELFISH,MUSKYPIKEHYBRID,3,2
WI,2001,ELFISH,PUMPKINSEED,3,11
WI,2001,ELFISH,WALLEYE,3,1
WI,2001,ELFISH,WHITECRAPPIE,3,36
WI,2001,ELFISH,WHITESUCKER,3,2
WI,2001,ELFISH,YELLOWBULLHEAD,3,5
WI,2001,ELFISH,YELLOWPERCH,3,88
WI,2001,FYKNET,BLACKCHINSHINER,6,1
WI,2001,FYKNET,BLACKCRAPPIE,6,1
WI,2001,FYKNET,BLUEGILL,6,60
WI,2001,FYKNET,BLUNTNOSEMINNOW,6,1
WI,2001,FYKNET,WHITECRAPPIE,6,1
WI,2001,FYKNET,YELLOWPERCH,6,1
WI,2001,TRAMML,BLACKCRAPPIE,2,1
WI,2001,TRAMML,BLUEGILL,2,9
WI,2001,TRAMML,COMMONCARP,2,1
WI,2001,TRAMML,GOLDENSHINER,2,3
WI,2001,TRAMML,LARGEMOUTHBASS,2,1
WI,2001,TRAMML,PUMPKINSEED,2,5
WI,2001,TRAMML,WHITECRAPPIE,2,4
WI,2001,TRAMML,YELLOWPERCH,2,1
WI,2001,VGN019,WHITECRAPPIE,2,10
WI,2001,VGN019,YELLOWPERCH,2,1
WI,2001,VGN025,COMMONSHINER,2,1
WI,2001,VGN025,GOLDENSHINER,2,1
WI,2001,VGN025,WHITECRAPPIE,2,2
WI,2001,VGN032,GOLDENSHINER,2,1
WI,2001,VGN038,GOLDENSHINER,2,2
WI,2001,VGN038,YELLOWPERCH,2,5
WI,2001,VGN051,GOLDENSHINER,2,3
WI,2001,VGN051,WALLEYE,2,3
WI,2001,VGN051,WHITECRAPPIE,2,2
WI,2002,BSEINE,BGPUMPHYBRID,12,2
WI,2002,BSEINE,BLACKCRAPPIE,12,16
WI,2002,BSEINE,BLUEGILL,12,892
WI,2002,BSEINE,BLUNTNOSEMINNOW,12,392
WI,2002,BSEINE,BROOKSILVERSIDE,12,2359
WI,2002,BSEINE,GOLDENSHINER,12,31
WI,2002,BSEINE,GREENSUNFISH,12,1
WI,2002,BSEINE,LARGEMOUTHBASS,12,4
WI,2002,BSEINE,MUSKELLUNGE,12,1
WI,2002,BSEINE,PUMPKINSEED,12,1
WI,2002,BSEINE,WHITECRAPPIE,12,2
WI,2002,BSEINE,YELLOWPERCH,12,4
WI,2002,ELFISH,BGPUMPHYBRID,3,1
WI,2002,ELFISH,BLACKCRAPPIE,3,48
WI,2002,ELFISH,BLUEGILL,3,577
WI,2002,ELFISH,BLUNTNOSEMINNOW,3,12
WI,2002,ELFISH,BROOKSILVERSIDE,3,41
WI,2002,ELFISH,COMMONCARP,3,3
WI,2002,ELFISH,GOLDENSHINER,3,23
WI,2002,ELFISH,GREENSUNFISH,3,4
WI,2002,ELFISH,LARGEMOUTHBASS,3,139
WI,2002,ELFISH,MUSKELLUNGE,3,1
WI,2002,ELFISH,MUSKYPIKEHYBRID,3,1
WI,2002,ELFISH,PUMPKINSEED,3,23
WI,2002,ELFISH,WALLEYE,3,1
WI,2002,ELFISH,WARMOUTH,3,1
WI,2002,ELFISH,YELLOWBULLHEAD,3,2
WI,2002,ELFISH,YELLOWPERCH,3,42
WI,2002,FYKNET,BGPUMPHYBRID,5,5
WI,2002,FYKNET,BLACKCRAPPIE,5,42
WI,2002,FYKNET,BLUEGILL,5,1494
WI,2002,FYKNET,BLUNTNOSEMINNOW,5,101
WI,2002,FYKNET,GOLDENSHINER,5,3
WI,2002,FYKNET,LARGEMOUTHBASS,5,1
WI,2002,FYKNET,PUMPKINSEED,5,3
WI,2002,FYKNET,YELLOWBULLHEAD,5,1
WI,2002,FYKNET,YELLOWPERCH,5,5
WI,2002,TRAMML,BLACKCRAPPIE,2,7
WI,2002,TRAMML,BLUEGILL,2,2
WI,2002,TRAMML,COMMONCARP,2,4
WI,2002,TRAMML,LARGEMOUTHBASS,2,4
WI,2002,TRAMML,PUMPKINSEED,2,1
WI,2002,TRAMML,WALLEYE,2,6
WI,2002,TRAMML,YELLOWPERCH,2,1
WI,2002,VGN019,BLACKCRAPPIE,2,9
WI,2002,VGN019,GOLDENSHINER,2,2
WI,2002,VGN025,BLACKCRAPPIE,2,3
WI,2002,VGN025,BLUEGILL,2,33
WI,2002,VGN025,GOLDENSHINER,2,178
WI,2002,VGN025,YELLOWPERCH,2,4
WI,2002,VGN032,BLACKCRAPPIE,2,3
WI,2002,VGN032,BLUEGILL,2,20
WI,2002,VGN032,GOLDENSHINER,2,127
WI,2002,VGN032,YELLOWPERCH,2,3
WI,2002,VGN038,BLACKCRAPPIE,2,2
WI,2002,VGN038,BLUEGILL,2,14
WI,2002,VGN038,GOLDENSHINER,2,11
WI,2002,VGN038,YELLOWPERCH,2,1
WI,2002,VGN051,BLACKCRAPPIE,2,6
WI,2002,VGN051,BLUEGILL,2,2
WI,2002,VGN051,GOLDENSHINER,2,1
WI,2002,VGN064,BLACKCRAPPIE,2,1
WI,2002,VGN064,BLUEGILL,2,1
WI,2002,VGN064,MUSKYPIKEHYBRID,2,1
WI,2003,BSEINE,BLACKCRAPPIE,12,16
WI,2003,BSEINE,BLUEGILL,12,298
WI,2003,BSEINE,BLUNTNOSEMINNOW,12,504
WI,2003,BSEINE,BROOKSILVERSIDE,12,599
WI,2003,BSEINE,GOLDENSHINER,12,17
WI,2003,BSEINE,LARGEMOUTHBASS,12,7
WI,2003,BSEINE,PUMPKINSEED,12,9
WI,2003,BSEINE,WHITECRAPPIE,12,11
WI,2003,BSEINE,YELLOWPERCH,12,14
WI,2003,CRAYTR,BLUEGILL,18,11
WI,2003,ELFISH,BIGMOUTHBUFFALO,3,1
WI,2003,ELFISH,BLACKCHINSHINER,3,1
WI,2003,ELFISH,BLACKCRAPPIE,3,4
WI,2003,ELFISH,BLUEGILL,3,491
WI,2003,ELFISH,BLUNTNOSEMINNOW,3,35
WI,2003,ELFISH,BROOKSILVERSIDE,3,64
WI,2003,ELFISH,GOLDENSHINER,3,14
WI,2003,ELFISH,GREENSUNFISH,3,17
WI,2003,ELFISH,LARGEMOUTHBASS,3,92
WI,2003,ELFISH,PUMPKINSEED,3,25
WI,2003,ELFISH,WHITECRAPPIE,3,6
WI,2003,ELFISH,WHITESUCKER,3,1
WI,2003,ELFISH,YELLOWBULLHEAD,3,2
WI,2003,ELFISH,YELLOWPERCH,3,20
WI,2003,FYKNET,BLACKCRAPPIE,6,23
WI,2003,FYKNET,BLUEGILL,6,92
WI,2003,FYKNET,BLUNTNOSEMINNOW,6,7
WI,2003,FYKNET,GOLDENSHINER,6,1
WI,2003,FYKNET,LARGEMOUTHBASS,6,4
WI,2003,FYKNET,MUDMINNOW,6,1
WI,2003,FYKNET,MUSKELLUNGE,6,1
WI,2003,FYKNET,WHITECRAPPIE,6,13
WI,2003,TRAMML,BIGMOUTHBUFFALO,2,1
WI,2003,TRAMML,BLACKCRAPPIE,2,4
WI,2003,TRAMML,BLUEGILL,2,5
WI,2003,TRAMML,COMMONCARP,2,2
WI,2003,TRAMML,MUSKELLUNGE,2,1
WI,2003,TRAMML,WALLEYE,2,4
WI,2003,TRAMML,WHITECRAPPIE,2,1
WI,2003,VGN019,BLACKCRAPPIE,2,3
WI,2003,VGN019,WHITECRAPPIE,2,12
WI,2003,VGN025,GOLDENSHINER,2,27
WI,2003,VGN025,YELLOWPERCH,2,1
WI,2003,VGN032,BLUEGILL,2,1
WI,2003,VGN032,GOLDENSHINER,2,95
WI,2003,VGN032,LONGNOSEGAR,2,1
WI,2003,VGN032,YELLOWPERCH,2,1
WI,2003,VGN038,BLACKCRAPPIE,2,4
WI,2003,VGN038,BLUEGILL,2,2
WI,2003,VGN038,GOLDENSHINER,2,79
WI,2003,VGN038,WHITECRAPPIE,2,1
WI,2003,VGN038,YELLOWPERCH,2,1
WI,2003,VGN051,BLACKCRAPPIE,2,5
WI,2003,VGN051,BLUEGILL,2,4
WI,2003,VGN051,GOLDENSHINER,2,1
WI,2003,VGN051,WHITECRAPPIE,2,6
WI,2003,VGN064,BLACKCRAPPIE,2,2
WI,2003,VGN064,BLUEGILL,2,1
WI,2003,VGN064,WALLEYE,2,1
WI,2003,VGN064,WHITECRAPPIE,2,1
WI,2004,BSEINE,BLACKCRAPPIE,12,13
WI,2004,BSEINE,BLUEGILL,12,13233
WI,2004,BSEINE,BLUNTNOSEMINNOW,12,7857
WI,2004,BSEINE,BROOKSILVERSIDE,12,3982
WI,2004,BSEINE,COMMONCARP,12,1
WI,2004,BSEINE,GOLDENSHINER,12,3119
WI,2004,BSEINE,GREENPUMPHYBRID,12,1
WI,2004,BSEINE,GREENSUNFISH,12,5
WI,2004,BSEINE,LARGEMOUTHBASS,12,21
WI,2004,BSEINE,PUMPKINSEED,12,18
WI,2004,BSEINE,SPOTFINSHINER,12,25
WI,2004,BSEINE,WHITECRAPPIE,12,44
WI,2004,BSEINE,YELLOWBULLHEAD,12,2
WI,2004,BSEINE,YELLOWPERCH,12,108
WI,2004,ELFISH,BLACKCRAPPIE,3,23
WI,2004,ELFISH,BLUEGILL,3,974
WI,2004,ELFISH,BLUNTNOSEMINNOW,3,1340
WI,2004,ELFISH,BROOKSILVERSIDE,3,1008
WI,2004,ELFISH,GOLDENSHINER,3,133
WI,2004,ELFISH,GREENPUMPHYBRID,3,6
WI,2004,ELFISH,GREENSUNFISH,3,59
WI,2004,ELFISH,LARGEMOUTHBASS,3,91
WI,2004,ELFISH,MUSKELLUNGE,3,6
WI,2004,ELFISH,PUMPKINSEED,3,44
WI,2004,ELFISH,WALLEYE,3,1
WI,2004,ELFISH,WHITECRAPPIE,3,24
WI,2004,ELFISH,YELLOWBULLHEAD,3,1
WI,2004,ELFISH,YELLOWPERCH,3,133
WI,2004,FYKNET,BLACKCRAPPIE,6,81
WI,2004,FYKNET,BLUEGILL,6,1516
WI,2004,FYKNET,BLUNTNOSEMINNOW,6,8
WI,2004,FYKNET,GOLDENSHINER,6,4
WI,2004,FYKNET,LARGEMOUTHBASS,6,1
WI,2004,FYKNET,PUMPKINSEED,6,1
WI,2004,FYKNET,WHITECRAPPIE,6,42
WI,2004,FYKNET,YELLOWBULLHEAD,6,1
WI,2004,FYKNET,YELLOWPERCH,6,2
WI,2004,TRAMML,BLACKBULLHEAD,2,2
WI,2004,TRAMML,BLACKCRAPPIE,2,1
WI,2004,TRAMML,BLUEGILL,2,12
WI,2004,TRAMML,COMMONCARP,2,3
WI,2004,TRAMML,GOLDENSHINER,2,3
WI,2004,TRAMML,MUSKELLUNGE,2,2
WI,2004,TRAMML,WALLEYE,2,1
WI,2004,TRAMML,WHITECRAPPIE,2,3
WI,2004,TRAMML,YELLOWPERCH,2,2
WI,2004,VGN019,BLACKCRAPPIE,2,1
WI,2004,VGN019,WHITECRAPPIE,2,11
WI,2004,VGN019,YELLOWPERCH,2,5
WI,2004,VGN025,BLACKCRAPPIE,2,1
WI,2004,VGN025,GOLDENSHINER,2,11
WI,2004,VGN025,WHITECRAPPIE,2,3
WI,2004,VGN032,GOLDENSHINER,2,46
WI,2004,VGN032,YELLOWPERCH,2,4
WI,2004,VGN038,GOLDENSHINER,2,31
WI,2004,VGN038,YELLOWPERCH,2,3
WI,2004,VGN051,BLUEGILL,2,3
WI,2004,VGN051,GOLDENSHINER,2,1
WI,2004,VGN051,WHITECRAPPIE,2,2
WI,2004,VGN064,BLACKCRAPPIE,2,1
WI,2004,VGN064,LARGEMOUTHBASS,2,1
WI,2004,VGN064,MUSKELLUNGE,2,1
WI,2004,VGN064,WHITECRAPPIE,2,3
WI,2005,BSEINE,BLACKCRAPPIE,12,9
WI,2005,BSEINE,BLUEGILL,12,6960
WI,2005,BSEINE,BLUNTNOSEMINNOW,12,656
WI,2005,BSEINE,BROOKSILVERSIDE,12,803
WI,2005,BSEINE,GOLDENSHINER,12,397
WI,2005,BSEINE,GREENSUNFISH,12,3
WI,2005,BSEINE,LARGEMOUTHBASS,12,28
WI,2005,BSEINE,PUMPKINSEED,12,20
WI,2005,BSEINE,WHITECRAPPIE,12,10
WI,2005,BSEINE,YELLOWBASS,12,1
WI,2005,BSEINE,YELLOWPERCH,12,22
WI,2005,ELFISH,BLACKCRAPPIE,3,31
WI,2005,ELFISH,BLUEGILL,3,360
WI,2005,ELFISH,BLUNTNOSEMINNOW,3,31
WI,2005,ELFISH,BROOKSILVERSIDE,3,444
WI,2005,ELFISH,COMMONCARP,3,1
WI,2005,ELFISH,GOLDENSHINER,3,40
WI,2005,ELFISH,GREENSUNFISH,3,30
WI,2005,ELFISH,LARGEMOUTHBASS,3,122
WI,2005,ELFISH,MUSKYPIKEHYBRID,3,2
WI,2005,ELFISH,PUMPKINSEED,3,42
WI,2005,ELFISH,WALLEYE,3,1
WI,2005,ELFISH,WHITECRAPPIE,3,8
WI,2005,ELFISH,YELLOWBULLHEAD,3,1
WI,2005,ELFISH,YELLOWPERCH,3,67
WI,2005,FYKNET,BLACKCRAPPIE,6,77
WI,2005,FYKNET,BLUEGILL,6,5059
WI,2005,FYKNET,BLUNTNOSEMINNOW,6,249
WI,2005,FYKNET,BROOKSILVERSIDE,6,1
WI,2005,FYKNET,GOLDENSHINER,6,42
WI,2005,FYKNET,LARGEMOUTHBASS,6,1
WI,2005,FYKNET,LONGNOSEGAR,6,1
WI,2005,FYKNET,PUMPKINSEED,6,4
WI,2005,FYKNET,WHITECRAPPIE,6,34
WI,2005,FYKNET,YELLOWPERCH,6,1
WI,2005,TRAMML,BLACKCRAPPIE,2,3
WI,2005,TRAMML,BLUEGILL,2,12
WI,2005,TRAMML,COMMONCARP,2,5
WI,2005,TRAMML,GOLDENSHINER,2,1
WI,2005,TRAMML,LARGEMOUTHBASS,2,5
WI,2005,TRAMML,LONGNOSEGAR,2,1
WI,2005,TRAMML,MUSKELLUNGE,2,1
WI,2005,TRAMML,MUSKYPIKEHYBRID,2,2
WI,2005,TRAMML,PUMPKINSEED,2,2
WI,2005,TRAMML,WHITECRAPPIE,2,8
WI,2005,TRAMML,YELLOWPERCH,2,8
WI,2005,VGN019,BLACKCRAPPIE,2,15
WI,2005,VGN019,GOLDENSHINER,2,5
WI,2005,VGN019,WHITECRAPPIE,2,4
WI,2005,VGN019,YELLOWPERCH,2,2
WI,2005,VGN025,BLACKCRAPPIE,2,3
WI,2005,VGN025,GOLDENSHINER,2,169
WI,2005,VGN025,YELLOWPERCH,2,9
WI,2005,VGN032,BLACKCRAPPIE,2,3
WI,2005,VGN032,BLUEGILL,2,1
WI,2005,VGN032,GOLDENSHINER,2,27
WI,2005,VGN032,LARGEMOUTHBASS,2,1
WI,2005,VGN032,YELLOWPERCH,2,6
WI,2005,VGN038,BLACKCRAPPIE,2,5
WI,2005,VGN038,GOLDENSHINER,2,3
WI,2005,VGN038,YELLOWPERCH,2,2
WI,2005,VGN051,BLACKCRAPPIE,2,2
WI,2005,VGN051,LARGEMOUTHBASS,2,1
WI,2005,VGN051,WHITECRAPPIE,2,2
WI,2005,VGN064,BLACKCRAPPIE,2,3
WI,2005,VGN064,WHITECRAPPIE,2,1
WI,2006,BSEINE,BLACKCRAPPIE,10,3
WI,2006,BSEINE,BLUEGILL,10,437
WI,2006,BSEINE,BLUNTNOSEMINNOW,10,72
WI,2006,BSEINE,BROOKSILVERSIDE,10,732
WI,2006,BSEINE,GOLDENSHINER,10,8
WI,2006,BSEINE,LARGEMOUTHBASS,10,2
WI,2006,BSEINE,PUMPKINSEED,10,4
WI,2006,BSEINE,WHITECRAPPIE,10,6
WI,2006,BSEINE,YELLOWPERCH,10,2
WI,2006,ELFISH,BLACKCRAPPIE,3,7
WI,2006,ELFISH,BLUEGILL,3,346
WI,2006,ELFISH,BLUNTNOSEMINNOW,3,4
WI,2006,ELFISH,BROOKSILVERSIDE,3,276
WI,2006,ELFISH,COMMONCARP,3,3
WI,2006,ELFISH,FRESHWATERDRUM,3,1
WI,2006,ELFISH,GOLDENSHINER,3,49
WI,2006,ELFISH,GREENPUMPHYBRID,3,1
WI,2006,ELFISH,GREENSUNFISH,3,6
WI,2006,ELFISH,LARGEMOUTHBASS,3,155
WI,2006,ELFISH,PUMPKINSEED,3,30
WI,2006,ELFISH,WHITECRAPPIE,3,13
